source_name,link,answer_id,question_id,question,answer
zoho sheet,https://sheet.zoho.in/sheet/published/0zfnhb40ddc2775c547f89794fb0ad7d45fdf?sheetid=0&range=B43,69d742265936df32d6cc62a2,69d73e245936df32d6cc61cf,Information regarding improved fruit and flower of bottle gourd.,"To enhance the fruit and flower production of bottle gourd, it is essential to choose and plant improved varieties that have been specifically developed for better yield and quality. Here are the steps to follow for selecting and managing improved varieties of bottle gourd: ### Selecting Improved Varieties 1. **Variety Selection**: Choose varieties that are known for their high fruit yield, good disease resistance, and excellent fruit quality. Some popular varieties include 'Bhagirathi', 'Ganga', and 'Kaveri'. These varieties are known for their robust growth and high fruit production. 2. **Seed Quality**: Ensure that the seeds are of high quality and obtained from reliable sources. Good quality seeds will ensure better germination and plant establishment. ### Planting and Cultural Practices 1. **Soil Preparation**: Prepare the soil by plowing and harrowing to a depth of 20-25 cm. Incorporate well-rotted manure or compost at a rate of 25-30 tonnes per hectare to improve soil fertility and structure. 2. **Sowing**: Sow the seeds in raised beds or ridges to facilitate better drainage. The seeds should be sown at a depth of 2-3 cm and spaced 30-40 cm apart in rows that are 1.5-2 meters apart. 3. **Irrigation**: Bottle gourd requires regular and consistent irrigation, especially during the fruiting stage. Ensure that the soil is kept moist but not waterlogged. Irrigate at intervals of 5-7 days, depending on the soil type and weather conditions. 4. **Fertilization**: Apply a balanced fertilizer regime to support healthy growth and fruit development. Use a combination of nitrogen (N), phosphorus (P), and potassium (K) in a ratio of 1:0.5:1. Apply 100-150 kg of N, 50-75 kg of P, and 100-150 kg of K per hectare. Split the application into 3-4 doses, with the first dose at sowing and the remaining doses at 20-30 days intervals. ### Pest and Disease Management 1. **Pest Control**: Monitor the plants regularly for common pests such as whiteflies, aphids, and spider mites. Use biological control methods like introducing natural predators or applying neem-based pesticides. For severe infestations, use chemical pesticides like cypermethrin or lambda-cyhalothrin at a rate of 20-25 ml per 10 liters of water. Always wear protective clothing and follow the Pre-Harvest Interval (PHI) of 7-10 days. 2. **Disease Control**: Manage diseases like powdery mildew and downy mildew by using fungicides like mancozeb or copper oxychloride at a rate of 0.5-0.75 kg per hectare. Apply these fungicides at 10-15 days intervals. Ensure proper hygiene in the field by removing and destroying infected plant parts. ### Harvesting and Post-Harvest Management 1. **Harvesting**: Harvest the bottle gourds when they are fully grown and the skin is hard. The optimal harvest period is 60-70 days after sowing. Use a sharp knife or pruning shears to cut the fruits from the vine, leaving a small portion of the stem attached. 2. **Storage**: Store the harvested bottle gourds in a cool, dry place to prevent rotting. Maintain a temperature of 10-15Â°C and a relative humidity of 70-80%. Regularly check the stored fruits for signs of damage or decay. For specific recommendations or field-level diagnosis, please contact your nearest Krishi Vigyan Kendra (KVK) or Block Agriculture Officer."
POP Haryana Bottle guard,https://workdrive.zohoexternal.in/folder/xww6777bee074bdac41209d5739a8540a2f1c?layout=list,69d742735936df32d6cc62a4,69d73e245936df32d6cc6209,Information regarding how to control Leaf miner in bottle gourd?,"Leaf miners are a common pest in bottle gourd cultivation, causing significant damage to the leaves and reducing yield. 

Damaging symptoms:
Adults are pale yellow while maggots are apodous, minute, and orange yellowish and pupate within the mines. Larvae make serpentine mines and feed within. Due to severe infestation, there is drying and dropping of leaves.

Management:
Cultural control:
- Change in dates of sowing.
- Growing castor, tomato or marigoldas a trap crop.

Chemical control:
- Cyantraniliprole 10.26% OD @ 360 ml per acre."
TNAU Agritech Portal :: Crop Protection,https://agritech.tnau.ac.in/crop_protection/gourds_diseases_3.html,69d7428c5936df32d6cc62a6,69d73e245936df32d6cc6211,HOW TO CONTROL MOSAIC IN BOTTLE GOURD CROP,"Mosaic disease is a common viral infection that affects bottle gourd crops, causing mottled leaves and stunted growth. Controlling this disease requires a combination of preventive measures and management strategies. Here is a step-by-step guide to managing mosaic disease in bottle gourd crops: 

Mosaic disease [Cucumber Mosaic Virus (CMV) and Papaya Ringspot Virus (PRSV)] is the disease which causes in the wide range of cucurbits in which bottle gourd is one of it.

Symptoms:
- Symptoms appear on the youngest and still expanding leaves when infection occurs
at 6 – 8 leaves stage.
-Leaves curl downwards and become mottled, distorted, wrinkled and reduced in size with alternating light green and dark green patches. Plants are stunted.
- Veins appear bunchy because of shortening of internodes.
- When infection occurs at midseason previous growth remains normal and produces
normal fruit.
- Fruit set is very less if infection occurs early in crop growth.
- If the disease is severe fruits are covered with bumpy protrusions. Severely affected cucumber fruit may be almost entirely white.
- Fruits are often misshapen, mottled, warty and reduced in size.

Cultural control:
-The virus is readily transferred by aphids and survives on a wide variety of plants.
so,-Control of aphids (A. gossypii) will help reduce the likelihood of cucumber mosaic.
-Varietal resistance is the primary management tool, and eliminating weeds and infected perennial ornamentals that may harbor the virus is critical.
- Raise 4 rows of barrier crops such as main or sorghum
-Avoid planting tomatoes next to cucurbits, spinach, or other vegetables and flowers susceptible to these diseases.
-Control of aphids (A. gossypii) will help reduce the likelihood of cucumber mosaic.

Chemical control:
To control Chepa/Aphids: 250 ml Malathion 50 EC per acre mixed with 200-250 litres of water and sprinkled at intervals of 10 days.

For specific recommendations or field-level diagnosis, please contact your nearest Krishi Vigyan Kendra (KVK) or Block Agriculture Officer."
Haryana pop,https://sheet.zoho.in/sheet/published/0zfnhb40ddc2775c547f89794fb0ad7d45fdf,69d77e731a539374a15b8de9,69d73e245936df32d6cc61f2,How can I control fungal infections in bottle gourds using M-45?,"To control fungal infections in bottle gourds, it is important to use a fungicide that is effective against the specific fungal pathogens affecting your crop. M-45, which is a commonly used fungicide, can be applied to manage various fungal diseases. Here is a step-by-step guide on how to apply M-45 for controlling fungal infections: ### Application Method 1. **Preparation of Solution:** - Mix 400 grams of M-45 fungicide in 200 liters of water per acre. Ensure that the water is free from impurities and is suitable for agricultural use. 2. **Application Equipment:** - Use a knapsack sprayer or a boom sprayer for even distribution of the fungicide. Ensure that the equipment is clean and free from any residues from previous applications. 3. **Application Timing:** - Apply the fungicide during the early stages of fungal infection or as a preventive measure before the onset of disease. This is typically done when the first symptoms of fungal infection are observed or during the critical growth stages of the bottle gourd. 4. **Application Technique:** - Spray the solution uniformly over the entire plant, including the undersides of the leaves and the stems. Ensure that the solution covers the entire plant canopy to maximize the effectiveness of the fungicide. ### Safety Precautions - **Personal Protective Equipment (PPE):** Wear appropriate PPE, including gloves, goggles, and a respirator, to protect yourself from the fungicide. - **Pre-Harvest Interval (PHI):** Follow the recommended PHI, which is typically 14 days for M-45. This ensures that the fungicide has degraded sufficiently before the produce is harvested and consumed. ### Additional Management Practices - **Cultural Practices:** Implement good cultural practices such as proper irrigation, weed control, and crop rotation to reduce the incidence of fungal diseases. - **Sanitation:** Remove and destroy infected plant material to prevent the spread of fungal spores. ### Monitoring and Follow-Up - **Regular Monitoring:** Regularly inspect the bottle gourds for signs of fungal infection. If the disease persists or worsens, consider consulting with a local agricultural extension service or a plant pathologist for further advice. For specific recommendations or field-level diagnosis, please contact your nearest Krishi Vigyan Kendra (KVK) or Block Agriculture Officer. By following these steps, you can effectively control fungal infections in your bottle gourds and ensure a healthy crop yield."
Rats-TNAU Agritech,http://www.agritech.tnau.ac.in/expert_system/paddy/cpnonrat.html,69d7927d1a539374a15b8f17,69d73e245936df32d6cc6215,Information regarding control of rat in Bottle gourd,"Information regarding control of rat in Bottle gourd	Rats can cause significant damage to bottle gourd crops by feeding on the fruits and vegetables, leading to reduced yield and quality. Effective management of rat infestations is crucial for maintaining a healthy and productive crop. Here are some steps to control rat populations in bottle gourd.

 Identification - Rats and mice usually live in burrows on the ground, possess acute senses of smell and taste, and are very selective in food choice. They are prolific breeders, extremely adaptable and intelligent pests and thus their control poses difficulties. Out of8 species of rodents in fields, the lesser bandicoot rat, Bandicota bengalensis is most predominant under irrigated conditions and Indian gerbil Tatera indica in dry and sandy soils.

Nature of damage -The rats and mice attack seeds and seedlings of vegetable crops at growth stage and fruits at ripening stages. Seedlings are also destroyed under heaps of soil made by rats. The lesser bandicoot rat during burrowing, loosens the soil resulting in the drying of plants.

Methods of Control-The performance of different control methods vary in different situations and at different stages of the crop. Therefore, best control can only be achieved if these methods are adopted properly at appropriate timings. 

A. Mechanical Control-i) During irrigation of vacant harvested Fields, rats coming out of flooded burrows should be killed with sticks. ii) Traps can be used to control rodents. Place 16 traps per acre at damage and activity sites of rodents. Kill the trapped rats by drowning in water and the interval between two trapping at the same location should not be less than 30 days.
B. Environmental Control- Weeds, grasses and bushes should be removed as these provide shelter and food to rodents. Highly infested bunds, water channel sand field pavements should be periodically rebuilt to destroy permanent rat burrows. Keep the height and width of bunds to the minimum.
C. Biological Control-Owls, kites, eagles, falcons, cats, mongoose, jackals, snake sand monitor lizards are the natural predators for rats and mice. These should be protected.
D. Chemical Control-i) 2% Zinc phosphide bait: Smear 1 kg of bajra or sorghum or cracked wheat or their mixture with 20 g of edible refined oil,20 g of powdered sugar and mix it thoroughly with 25 g of 80% zinc phosphide powder.
(ii) 0.005% Bromadiolone bait: Mix 20 g of 0.25% bromadiolone powder, 20 g of edible refined oil and 20 g of powdered sugar in 1 kg of any cereal flour or bajra, sorghum or cracked wheat.

Safety Measures-Keep the rodenticides and poison baits away from the reach of children, domestic animals, pets and birds.2. Mixing of rodenticide in the baiting material should be done with a stick, spade or by wearing gloves. Avoid the contact of poison with mouth. Wash exposed skin and hands aftermixing.3. House hold utensils should never be used for preparation of the rodenticide baits.


 For specific recommendations or field-level diagnosis, please contact your nearest Krishi Vigyan Kendra (KVK) or Block Agriculture Officer. By implementing these strategies, you can effectively manage rat infestations in your bottle gourd crop and protect your yield.
"
SGA_HR_Pearl millet,https://sheet.zoho.in/sheet/published/0zfnhbbd3314be1ef45b4802a123797fb7067,69d854bac527c267a735a2fe,69d8524ac527c267a735a271,Information regarding sowing time of pearl millet?,"The optimal sowing time for pearl millet is crucial for achieving high yields and ensuring the crop's successful growth. The sowing period, known as the kharif season, typically falls between June and August, depending on the specific region and local climate conditions. ### Sowing Time Guidelines 1. **Northern Region (Haryana, Punjab, Uttar Pradesh):** - Sow pearl millet from mid-June to mid-July. This timing allows the crop to benefit from the monsoon rains, which are essential for germination and early growth. 2. **Central Region (Madhya Pradesh, Rajasthan):** - The ideal sowing period is from late June to early July. This timing helps in avoiding the extreme heat of early summer and ensures that the crop can establish itself before the monsoon rains. 3. **Southern Region (Tamil Nadu, Karnataka):** - Sow pearl millet from late June to mid-July. This period aligns with the onset of the monsoon, providing adequate moisture for the crop. ### Preparations Before Sowing - **Soil Preparation:** Ensure the soil is well-prepared by plowing and leveling. Incorporate organic manure and fertilizers to improve soil fertility. - **Seed Treatment:** Treat the seeds with a fungicide like Metalaxyl to protect against seed-borne diseases such as downy mildew. Follow the recommended dosage and safety guidelines. ### Sowing Techniques - **Row Spacing:** Maintain a row spacing of 60-75 cm to allow for proper air circulation and sunlight penetration. - **Planting Depth:** Sow the seeds at a depth of 2-3 cm to ensure good germination and root development. ### Post-Sowing Care - **Irrigation:** Provide light irrigation immediately after sowing to maintain soil moisture. Subsequent irrigation should be based on soil moisture levels and weather conditions. - **Weed Control:** Control weeds through mechanical means or use of herbicides like Glyphosate. Ensure to follow the recommended dosage and safety guidelines. ### Monitoring and Management - **Pest Management:** Keep an eye out for pests such as stem borers and shoot flies. Use biological control methods or insecticides like Imidacloprid if necessary. Always follow the Pre-Harvest Interval (PHI) to ensure safety. - **Disease Management:** Monitor for diseases like downy mildew and ergot. Apply fungicides like Mancozeb at the recommended dosage and follow safety guidelines. For specific recommendations or field-level diagnosis, please contact your nearest Krishi Vigyan Kendra (KVK) or Block Agriculture Officer. By adhering to these guidelines, you can ensure successful sowing and growth of pearl millet, leading to higher yields and better economic returns."
CHAUDHARY CHARAN SINGH HARYANA AGRICULTURL UNIVERSITY,https://workdrive.zohoexternal.in/folder/tpafi18a5898a081242599fc46d758b3c1f42?layout=list,69d85665c527c267a735a33b,69d8524ac527c267a735a2a4,Information regarding how to control downy mildew in pearl millet.,"Downy mildew is a significant disease affecting pearl millet, causing significant yield losses. Here is a comprehensive guide to managing this disease: 

Symptoms:
Plants affected by this disease remain dwarf.
Leaves turn yellow.
White powdery fungal growth accumulates on the lower surface of the leaves.
The crop appears yellow from a distance.
Leaves gradually dry up.
Eventually, the plant may die.
Affected ears/parts show a grass-like appearance. 

Cultural practices:
As soon as symptoms of downy mildew appear on the leaves, immediately uproot and destroy the infected plants. Ensure that the uprooted diseased plants do not come into contact with healthy plants. This operation should be carried out within 20 days of sowing. If a large number of plants are removed, replace them with healthy plants.

Seed Treatment:
If the seed is not already treated, it is necessary to treat the seed for the initial prevention of downy mildew (Jogiya or hairy disease). The seed should be treated with Metalaxyl 35% WS @ 6 g per kg seed to protect the crop from early infection.

Chemical control:
After removing infected plants, spray 0.2% Zineb 75% WP or Mancozeb 75% WP @ 500 g in 250 litres of water per acre.

At the ear emergence stage, when the crop begins to produce ears, apply a spray of Ziram 27% SC @ 400 ml mixed in 200 litres of water per acre. The spray should be carefully directed onto the ears to ensure proper coverage and effective disease control.

Safety Precautions - Always follow the safety guidelines provided by the manufacturer of the fungicides. - Store chemicals in a secure, dry place away from food and feed. - Dispose of empty containers properly.

Conclusion Effective management of downy mildew in pearl millet requires a combination of cultural practices, seed treatment, hybrid selection, and chemical control.

For specific recommendations or field-level diagnosis, please contact your nearest Krishi Vigyan Kendra (KVK) or Block Agriculture Officer. For further assistance, please contact your local agricultural extension service.
"
POP-HARYANA PEARLMILLET,https://workdrive.zohoexternal.in/folder/xww678c3e285ce4cf44ca8213dcb36d6adb4e,69d857f2c527c267a735a388,69d8524ac527c267a735a2bf,What are the common pests affecting pearl millet and how can they be controlled?,"Pearl millet is susceptible to several pests that can significantly impact yield and quality. The most common pests include stem borers, shoot flies, and ergot. Here is a comprehensive guide to managing these pests: ### Stem Borers Stem borers are the most damaging pests in pearl millet. They lay eggs on the leaves, and the larvae bore into the stems, causing significant damage. The following steps can help control stem borers: 1. **Monitoring**: Regularly inspect the fields for signs of stem borer infestation. Look for wilted plants, dead heart syndrome, and the presence of frass (insect droppings) on the ground. 2. **Cultural Practices**: Remove and destroy infested plant material to reduce the pest population. Proper crop rotation can also help in managing these pests. 3. **Chemical Control**: Apply insecticides containing chlorpyrifos or lambda-cyhalothrin at the rate of 200-250 ml per hectare. Ensure to wear protective clothing, including gloves, mask, and goggles, when applying these chemicals. The pre-harvest interval (PHI) for chlorpyrifos is 21 days, and for lambda-cyhalothrin, it is 14 days. ### Shoot Flies Shoot flies lay their eggs in the soil near the base of the plant. The larvae then feed on the roots, causing stunted growth and reduced yield. Hereâ€™s how to manage shoot flies: 1. **Cultural Practices**: Maintain good soil hygiene by removing weeds and crop residues. This can reduce the breeding sites for shoot flies. 2. **Chemical Control**: Apply insecticides containing imidacloprid or thiamethoxam at the rate of 200-250 ml per hectare. Follow the same safety precautions as mentioned for stem borers. The PHI for imidacloprid is 21 days, and for thiamethoxam, it is 14 days. ### Ergot Ergot is a fungal disease that can also cause significant damage to pearl millet. It affects the developing grains, leading to shriveled and discolored kernels. Hereâ€™s how to manage ergot: 1. **Cultural Practices**: Avoid sowing pearl millet in fields with a history of ergot. Use clean seeds and maintain good crop hygiene. 2. **Chemical Control**: While there are no specific fungicides for ergot control, applying a fungicide containing metalaxyl at the rate of 200-250 g per hectare can help prevent the disease. Apply this treatment during the early stages of grain filling. Follow the same safety precautions as mentioned earlier. The PHI for metalaxyl is 21 days. ### General Pest Management - **Hybrid Selection**: Opt for hybrid varieties that are resistant to common pests and diseases. - **Seed Treatment**: Treat seeds with metalaxyl at the rate of 200-250 g per 100 kg of seed to protect against soil-borne diseases and pests. For specific recommendations or field-level diagnosis, please contact your nearest Krishi Vigyan Kendra (KVK) or Block Agriculture Officer. By following these steps, you can effectively manage the common pests affecting pearl millet and ensure a healthy crop.
"
NIPHM,https://workdrive.zohoexternal.in/folder/hfa8188a94aa115cd4eb1897ea5f687f3b264?layout=list,69d85979c527c267a735a3b5,69d8524ac527c267a735a2ab,"Information regarding control of whitefly, jassid, thrips, and leaf curl in pearl millet crop?","Jassids and thrips are common pests that can significantly impact the yield and quality of pearl millet (bajra) crops. These insects are known for their piercing-sucking mouthparts, which they use to feed on plant sap, leading to stunted growth, reduced grain yield, and poor grain quality. ### Monitoring and Early Detection - **Regular Scouting**: Conduct regular field inspections to identify early signs of infestation. Look for yellowing or wilting of leaves, which are early symptoms of pest damage. - **Sampling**: Collect samples of affected leaves and stems to identify the presence of Jassids and thrips. Use a hand lens or magnifying glass to examine the underside of leaves and the base of the plant. ### Cultural Practices - **Crop Rotation**: Rotate pearl millet with other crops to disrupt the life cycle of these pests. - **Weed Management**: Control weeds around the field as they can serve as a host for these pests. ### Chemical Control - **Insecticides**: If the infestation is severe, chemical control may be necessary. Use insecticides that are effective against both Jassids and thrips. Commonly used insecticides include: - **Imidacloprid**: Apply at a rate of 100-150 grams per hectare. Ensure proper mixing with water and apply uniformly. - **Deltamethrin**: Apply at a rate of 50-75 grams per hectare. Follow the label instructions for mixing and application. - **Application Method**: Use a knapsack sprayer or a boom sprayer for uniform coverage. Ensure that the entire plant canopy is treated, including the undersides of leaves. - **Personal Protective Equipment (PPE)**: Wear gloves, long sleeves, and pants when handling insecticides. Use a respirator if required by the label. - **Pre-Harvest Interval (PHI)**: Follow the PHI specified on the insecticide label to ensure that the crop is safe for harvest. ### Integrated Pest Management (IPM) - **Biological Control**: Encourage natural predators such as ladybugs and lacewings, which can help control Jassids and thrips populations. - **Resistant Varieties**: Plant hybrid pearl millet varieties that have better resistance to these pests. ### Post-Treatment Monitoring - **Follow-Up Inspections**: After treatment, conduct follow-up inspections to ensure that the pest population has been effectively controlled. Adjust the treatment plan if necessary. For specific recommendations or field-level diagnosis, please contact your nearest Krishi Vigyan Kendra (KVK) or Block Agriculture Officer. --- This comprehensive guide will help you manage Jassid and thrips infestations in your pearl millet crop effectively.
"
Pop of haryana,https://workdrive.zohoexternal.in/folder/hfa8188a94aa115cd4eb1897ea5f687f3b264,69d8726fc527c267a735a521,69d8524ac527c267a735a2a3,What are the common pests affecting Pearl Millet and how can they be controlled?,"Pearl millet is susceptible to several pests that can significantly impact yield and quality. The most common pests include hairy caterpillar, white grub  Here is a comprehensive guide to managing these pests: 

1. Hairy Caterpillar : 
Symptoms : 
When young, caterpillars cluster on the undersides of leaves, feeding until the leaves appear sieve-like.  
There are two main species identified:
 The Bihar hairy caterpillar and the red hairy caterpillar. Activity Periods: 
-Red Hairy Caterpillar:  Remains active from second fortnight of July until the end of August. 
-Bihar Hairy Caterpillar: Causes heavy crop damage later in the season, from August to October.

 Management
 Cultural and Mechanical Control : 
- After harvesting Kharif crops , plough the fields deeply so that the pupae of hairy caterpillars come out and get destroyed by birds and other reasons .
- Adult red - haired caterpillars (moths ) are attracted to light . Use light traps for a month after the first rain .
- Do not allow weeds to grow around the fields because these insects layeggs on them and destroy the egg masses of the insects .
- Break the leaves along with the small caterpillars and bury such leavesdeep in the ground or kill them by putting them in kerosene solution .
 - Crush and destroy big caterpillars or else destroy them by putting them inkerosene solution

Chemical Control:
Spray Quinalphos 25 EC @ 500 ml  per acre dissolve in 250 liters of water

2. White Grub
The white caterpillar in millet is shaped like letter ' C ' which damages the millet by cutting its roots . This white caterpillar has a brown mouth . Its adults are brown and light brown in colour which come out of the ground in the evening after the first monsoon rain and gather on the nearby trees and eat the leaves and go back into the ground before morning . The affected plants turn yellow and dry up . Sometimes this insect attacks the early millet crop (if there has been pre - monsoon rain ).

Management:
- After the rain collect the mature beetles gathered on the trees on the first and second nights by shaking the trees and dropping them down and destroying them by putting them in a solution of kerosene oil . It is best if this work is done by running a collective campaign 0.05% quinalphos 25 EC spray .

For specific recommendations or field-level diagnosis, please contact your nearest Krishi Vigyan Kendra (KVK) or Block Agriculture Officer. By following these steps, you can effectively manage the common pests affecting pearl millet and ensure a healthy crop.
"
Rice - Package of Practices,https://workdrive.zohoexternal.in/folder/2bmyq19e121b70e864bf8bdac9db720b47233?layout=list,69d88e11c527c267a735a66b,69d88845c527c267a735a619,what are the diseases in paddy? Andhra Pradesh,"Common paddy diseases in Andhra Pradesh include **Sheath Blight**, **Blast** (Leaf and Neck blast), **Bacterial Leaf Blight (BLB)**, **Sheath Rot**, and **Brown Spot**. **Sheath Blight** appears as oval greenish-grey lesions on leaf sheaths near the waterline, spreading upward in severe cases. Control with Hexaconazole 5EC @2ml/l, Validamycin 3L @2ml/l, or Propiconazole 25 EC @1ml/l - two sprays at 15-day intervals starting 45 days after transplanting in kharif or 30 days in rabi. **Blast disease** shows diamond-shaped spots on leaves; for leaf blast, spray Tricyclazole 75 WP @0.6g/ml or Isoprothiolane 40 EC @1.5ml/l when disease appears under favorable weather. For **Neck Blast**, apply one spray just before panicle emergence or immediately upon disease appearance. **BLB** has no chemical control available - focus on resistant varieties and cultural practices. Always treat seeds before sowing with Carbendazim or Thiram. Maintain proper water management, balanced fertilization (avoid excess nitrogen), and plant resistant varieties. Follow Pre-Harvest Interval (PHI) strictly for all fungicides to ensure food safety."
HSDC,https://haryanaseeds.org.in/products/field-crops/kharif-crops/bajra,69d88f99c527c267a735a685,69d8524ac527c267a735a28a,Where can I get pearl millet seeds?,"Pearl millet seeds can be obtained from certified government agencies and agricultural institutions to ensure quality and high germination. The main seed suppliers are:

Principal Government Suppliers

Haryana Seeds Development Corporation (HSDC)
*Here are some varieties of bajra which are being supplied by HSDC
1.HHB - 67 (Hybrid) [Released in 05.11.2005]
-SEED RATE: 1.5-2.0 kgs per acre.	
-Suitable for late sowing.
SOWINGTIME:  Last week June to end of July. 
-IRRIGATION: As per the availability of rains.	In drought conditions, one or two irrigations are sufficient.	
-DURATION: 60-62 days.	
-CHARACTERISTICS: Drought resistant variety. Medium height, more sprouting. Lodging resistant, thin straw, healthy earheads and medium bold grain.	
-YIELD: Grains: 12.5; Dry fodder: 35 quintals per acre.

2.HHB - 94 (Hybrid) [Released in 03.04.2000]
-SEED RATE: 1.5-2.0 kgs per acre.	
-SOWING : Suitable for early sowing. Mid June to mid July. 
-IRRIGATION: As per the availability of rains.	In drought conditions, one or two irrigations are sufficient.	
-DURATION: 70-75 days.	
-CHARACTERISTICS: Plant height is around 180-220 cm. Thick earheads and medium bold grains. Resistant to major diseases and pests. Crop does not lodge and earheads do not shutter.	
-YIELD: Grains: 11-12; Dry fodder: 28-30 quintals per acre.

3.HC - 20 (Composite) [Released in 04.09.2002]
-SEED RATE: 1.5-2.0 kgs per acre.	
-SOWING: Suitable for early sowing.	
-IRRIGATION: In drought conditions, one or two irrigations are sufficient.	
-DURATION: 80-83 days.	
-CHARACTERISTICS: Plant height is around 140-232 cm. Suitable for the irrigated and rainfed areas of Haryana. Good cooking and fodder quality. Lodging and stemborer resistant.	
-YIELD: Grains: 8-9; Dry fodder: 30-32 quintals per acre.

4.HHB - 67 (Improved) [Released in 05.11.2005]
-SEED RTAE : 1.5-2.0 kgs per acre.	
SOWING: The time of June and July is suitable.	
-IRRIGATION: In drought conditions, one or two irrigations are sufficient.	More early maturing variety.
-DURATION:  60-62 days.	Suitable for Haryana State. 
-CHARACTERISTICS: Suitable for rainfed and irrigated areas. Round and candletype earheads, thin stem. Plant height is around 160-180 cm. Resistant to lodging. This variety is early, medium and late sown. Drought resistant.	
YIELD: 8 quintals per acre.

5.HHB - 197 [Released in 10.01.2008]
-SEED RATE: 1.5-2.0 kgs per acre.	
SOWING: The time of June and July is suitable.	
-IRRIGATION: If there is no rain, one or two rounds of irrigation are sufficient.	More early maturing variety. 
-DURATION: 68-72 days.	
-CHARACTERISTICS: Suitable for irrigated and not irrigated areas. Good grain quality and gives more dry fodder. Resistant to Downy Mildew disease. Long bristtles on earheads due to which birds do not harm.	
-YIELD: 14 quintals per acre.

*For pearl millet cultivation in Haryana, farmers should prefer certified seeds from HSDC, NSC, or CCSHAU to ensure better germination, higher yield, and resistance to pests and diseases."
POP-Package of Practices Kharif 2025_PAU Punjab Agriculture University_Ludhiana,https://storage.googleapis.com/annam-dataset/pops/Punjab_Kharif_2025.pdf,69d8ffc6de47d1121946383f,69d8ff8ede47d11219463829,When should rye cultivation be done?,"I understand you're asking about rye cultivation timing in Rupnagar, Punjab. Unfortunately, **rye is not a commonly grown crop in Punjab**, and specific cultivation information for rye is **not available in the approved agricultural sources** for this state. Punjab's cropping systems primarily focus on wheat, rice, maize, cotton, pulses, and vegetables. Rye (Secale cereale) is a cool-season cereal more suited to temperate regions and is rarely cultivated in Punjab's agro-climatic conditions. If you're looking for alternative winter cereals, **wheat, barley, or triticale** are well-established crops in Punjab with comprehensive cultivation guidelines available. I recommend consulting with your local Krishi Vigyan Kendra or agriculture department for region-specific crop recommendations suited to Rupnagar's soil and climate conditions."
