_id,text,metadata_state,metadata_page_no,metadata_headings,metadata_source,metadata__node_type,metadata_document_id,metadata_doc_id,metadata_ref_doc_id,metadata__node_content,metadata_pop_name,created_at,metadata_anchor_id,metadata_subchunk_index,metadata_subchunk_total
05ca165f-6707-43cf-b063-881754c54104,"4. SUGARCANE
Sugarcane occupied 90.2 thousand hectares in Punjab during 2023-24. The average cane  yield  was  832.5  quintals  per  hectare  (337  quintals  per  acre).  The  average  sugar recovery was 9.38 per cent.",Punjab,84,"[""4. SUGARCANE""]",https://storage.googleapis.com/annam-dataset/pops/Punjab_Kharif_2025.pdf,TextNode,cede59f4-72b9-43c7-b852-ab4fed01c212,cede59f4-72b9-43c7-b852-ab4fed01c212,cede59f4-72b9-43c7-b852-ab4fed01c212,"{""id_"": ""05ca165f-6707-43cf-b063-881754c54104"", ""embedding"": null, ""metadata"": {""page_no"": 84, ""headings"": [""4. SUGARCANE""], ""source"": ""https://storage.googleapis.com/annam-dataset/pops/Punjab_Kharif_2025.pdf""}, ""excluded_embed_metadata_keys"": [], ""excluded_llm_metadata_keys"": [], ""relationships"": {""1"": {""node_id"": ""cede59f4-72b9-43c7-b852-ab4fed01c212"", ""node_type"": ""4"", ""metadata"": {""page_no"": 84, ""headings"": [""4. SUGARCANE""], ""source"": ""https://storage.googleapis.com/annam-dataset/pops/Punjab_Kharif_2025.pdf""}, ""hash"": ""8a91b222a07c962c41dcb617ee419d3cd9502c197c7da7e57fa8d9075e57413b"", ""class_name"": ""RelatedNodeInfo""}}, ""metadata_template"": ""{key}: {value}"", ""metadata_separator"": ""\n"", ""text"": """", ""mimetype"": ""text/plain"", ""start_char_idx"": 0, ""end_char_idx"": 218, ""metadata_seperator"": ""\n"", ""text_template"": ""{metadata_str}\n\n{content}"", ""class_name"": ""TextNode""}",POP-Package of Practices Kharif 2025_PAU Punjab Agriculture University_Ludhiana,,,,
7a42a19c-405c-4cd6-8b04-f6119d81b9d4,"If  high  volume  sprayers  are  not  available,

375 litres of spray fluid may be used per hectare for application in the low volume motorized knapsack mist blower.





The use of synthetic pyrethroids should be discouraged in cotton  to  avoid  the  problem  of  white  fly.  Cypermethrin,

fenvalerte and deltamethrin cause resurgence of whiteflies.

So avoid repeated spraying of pyrethroids.

The  plant  protection  measures  should  be  adopted  on  a community basis in specified cotton areas.

Biological control:





Verticillium lecanii

1.15%WP  2500g/ha

Seed treatment with imidacloprid 70WS at 7g / kg protect the crop from aphids, leafhoppers and thrips upto 8 weeks.",Tamil Nadu,,[],https://workdrive.zohoexternal.in/file/2bmyq9d676ab8baf74386bf8078b151fa9f4f,TextNode,f47d2179-fa1a-4f83-bd2a-ffec3e8229fa,f47d2179-fa1a-4f83-bd2a-ffec3e8229fa,f47d2179-fa1a-4f83-bd2a-ffec3e8229fa,"{""id_"": ""7a42a19c-405c-4cd6-8b04-f6119d81b9d4"", ""embedding"": null, ""metadata"": {""page_no"": null, ""headings"": [], ""source"": ""https://workdrive.zohoexternal.in/file/2bmyq9d676ab8baf74386bf8078b151fa9f4f""}, ""excluded_embed_metadata_keys"": [], ""excluded_llm_metadata_keys"": [], ""relationships"": {}, ""metadata_template"": ""{key}: {value}"", ""metadata_separator"": ""\n"", ""text"": """", ""mimetype"": ""text/plain"", ""start_char_idx"": 0, ""end_char_idx"": 0, ""metadata_seperator"": ""\n"", ""text_template"": ""{metadata_str}\n\n{content}"", ""class_name"": ""TextNode""}",Agriculture-CPG-2020,2025-10-31T08:26:02.338000,,,
c6edaccc-9767-4d45-9bd0-2fb527291fce,"## Livestock:
* Animal growers are advised to avoid water logging near livestock farms including poultry sheds.
* For livestock keep the hooves away from water to avoid hoof rotting disease.
* It is advised to take measures to reduce the tick and flies' problem. It is always to be kept in mind that the farm area must be disinfected using disinfectants regularly.
* All animal growers should make sure that the feed is stored in a dry place.
* Vaccinate animals against foot & mouth disease and haemorrhagic septicaemia
* If fever, shivering, brown coloured urine, off feed etc. are noticed, consult veterinary doctor immediately",Karnataka,431,"[""## Livestock:""]",https://workdrive.zoho.in/file/0u4ck6f0f0e3687024b74917489a52fcd6683,TextNode,c9f53148-1553-4abd-b80f-d987641fae4d,c9f53148-1553-4abd-b80f-d987641fae4d,c9f53148-1553-4abd-b80f-d987641fae4d,(populate LlamaIndex JSON string in production),"ICAR Rabi Agro-Advisories for Farmers 2021-2022_Indian Council of Agricultural Research, Krishi Bhawan, New Delhi",2026-04-07T08:48:36.702000,,,
fdeb92bf-6854-46fb-8d87-e476a69a3e83,"DESCRIPTION OF BLACKGRAM VARIETIES

VBN 8

2018

SO.1379(E)/ 27.03.2018

Vamban 3 x VBG 04-008

65-70

-

988

871

35-40

Hairy

4.5 - 5.0

Resistant to Mungbean

Yellow Mosaic Virus

(MYMV), leaf crinkle and moderately resistant to

powdery mildew diseases

VBN 9

2019

SO.3220(E)/

05.09.2019

Mash 114 x

Vamban 3

70-75

1230

-

35-40

Hairy

4.0-5.0

Moderately resistant to

Mungbean

Yellow Mosaic

Virus, Urdben

Leaf Crinkle

Virus, Leaf Curl

Virus and

Powdery mildew diseases

VBN 10

2019

SO.3220(E)/

05.09.2019

Vamban 1 x UH 04-

04

70-75

-

1130

35-40

Hairy

4.0-5.0

Resistant to

Mungbean Yellow

Mosaic Virus, Urdbean

Leaf Crinkle Virus, Leaf

Curl Virus diseases

135

Particulars

Year of

Release

Year of

Notificatio

n

Parentage

Maturity duration

(days)

Grain yield

(kg/ha)

Rainfed

Irrigated

Height

(cm)

Hairiness of pods

100 grain wt (g)

Special features

VBN 6

2011

SO.1708(E)/

26.07.2012

Vamban 1 x

Vigna mungo silvestris

65-70

-

850

890

18.6

Hairy

3.8-4.0

Resistant to

Yellow

Mosaic, synchronized

pod maturity

Particulars

Year of

Release

Year of

Notification

Parentage

Maturity duration

(days)

Grain yield

(kg/ha)

Rainfed

Irrigated

Height (cm)

Hairiness of pods

100 grain wt (g)

Special features

CO 6

2010

SO.632(E)/25.",Tamil Nadu,,[],https://workdrive.zohoexternal.in/file/2bmyq9d676ab8baf74386bf8078b151fa9f4f,TextNode,b473f5a9-ffcb-4a59-b5fe-c88777acab6d,b473f5a9-ffcb-4a59-b5fe-c88777acab6d,b473f5a9-ffcb-4a59-b5fe-c88777acab6d,"{""id_"": ""fdeb92bf-6854-46fb-8d87-e476a69a3e83"", ""embedding"": null, ""metadata"": {""page_no"": null, ""headings"": [], ""source"": ""https://workdrive.zohoexternal.in/file/2bmyq9d676ab8baf74386bf8078b151fa9f4f""}, ""excluded_embed_metadata_keys"": [], ""excluded_llm_metadata_keys"": [], ""relationships"": {}, ""metadata_template"": ""{key}: {value}"", ""metadata_separator"": ""\n"", ""text"": """", ""mimetype"": ""text/plain"", ""start_char_idx"": 0, ""end_char_idx"": 0, ""metadata_seperator"": ""\n"", ""text_template"": ""{metadata_str}\n\n{content}"", ""class_name"": ""TextNode""}",Agriculture-CPG-2020,2025-10-31T08:26:02.337000,,,
c7660b70-6555-4c9d-b3bf-bec8638fe0d4,"Symptoms:
Symptoms appear on the exposed (South West sun) portions of the stem as golden yellow patches. Fissures develop at these patches later. Further colonization by saprophytic organisms and insects cause decay of the stem and such palms breaks during heavy wind.",Karnataka,19,"[""Symptoms:""]",https://workdrive.zoho.in/file/4yumaa2420862ad6a42dc85e3eafbbb1d47c9,TextNode,c597e735-8115-4ec8-ba19-1ebc8880fab5,c597e735-8115-4ec8-ba19-1ebc8880fab5,c597e735-8115-4ec8-ba19-1ebc8880fab5,(populate LlamaIndex JSON string in production),"Methods of Arecanut Cultivation_Keladi Shivappa Nayaka University of Agricultural & Horticultural Sciences, Iruvakki, Shivamogga , Karnataka, -577 412",2026-04-07T08:49:04.865000,,,
ff505ddc-cbbb-470d-9635-4eda44a6787a,"Overseas technology

Stage of harvest : Standard specimen flowers should be harvested at hard bud stage (hard bud, size 15 mm diameter) or cross bud stage (when petals appear, size 15 to 20 mm) with stem.Later stages such as paint brush stage or full bloom stage should be harvested for local market.",Karnataka,248,"[""Overseas technology""]",https://workdrive.zoho.in/file/0u4ck92141867d7d24f57a6a0f6cc52cda094,TextNode,f98fd64d-f575-48d2-ba9f-965266a61a81,f98fd64d-f575-48d2-ba9f-965266a61a81,f98fd64d-f575-48d2-ba9f-965266a61a81,(populate LlamaIndex JSON string in production),"Compressive Horticultural -POP-Package of Practice _ University of Horticultural Science,Bagalkot(UHSB)_Udyanagiri, Navanagar, Bagalkot - 587104, Karnataka",2026-04-07T08:48:59.809000,,,
e55df2ba-c56a-4ee2-8951-bfa94790d454,20,Karnataka,30,"[""20""]",https://workdrive.zoho.in/file/0u4ck598c81fd38fa46d2b168b78abddaed42,TextNode,69e68b29-6a66-4ada-a276-aa5dd50f2a72,69e68b29-6a66-4ada-a276-aa5dd50f2a72,69e68b29-6a66-4ada-a276-aa5dd50f2a72,(populate LlamaIndex JSON string in production),"ICAR Kharif Agro-Advisories for Farmers 2025_Indian Council of Agricultural Research, Krishi Bhawan, New Delhi",2026-04-07T08:48:23.170000,,,
03e33762-a0b5-4cad-8228-a78723104b60,"Crop rotation is the practice of growing different crops sequentially on the same plot to improve soil health, optimize nutrients in the soil, and combat pest and weed pressure.                                                                                            |

| Benefits of the practice (Impacts)   | :                             | Intercropping improves the crop equivalent yield (CEY), fertility status and microbial properties of the soil. Whereas, crop rotation improves water use efficiency by increasing the amount of organic matter in the soil, which improve soil structure and water-holding capacity. It also helps in preserving moisture in deep soil layers, which plants can use during droughts.         |
|--------------------------------------|-------------------------------|----------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------|
| Protocols to be followed             | :                             | Suitable legumes should be planted following the additive series or replacement series.                                                                                                                                                                                                                                                                                                      |
| g. Water management practices        | g. Water management practices | g. Water management practices                                                                                                                                                                                                                                                                                                                                                                |
| Name of the practice                 | :                             | Whapsa (Moisture)                                                                                                                                                                                                                                                                                                                                                                            |
| Brief description of the practice    | :                             | Growing crops on raised bed not more than 1.5-2.0 m width and forming a channel of 10-15 cm deep, facilitates the availability of air and moisture to the roots as well as microorganisms living in the soil. Besides, crop rotation also improves the water use efficiency by increasing the amount of organic matter in the soil, which improve soil structure and water-holding capacity. |
| Benefits of the practice (Impacts)   | :                             | This condition favours better roots' growth and ultimately efficient utilization of resources resulting in better crop growth and yield.                                                                                                                                                                                                                                                     |
| Protocols to be followed             | :                             | Care must be taken to drain out the excess water through constructed drains around raised bed in kharif season as plenty of rainfall is there.                                                                                                                                                                                                                                               |

## h.  Any other practices being followed

Instead  of  single crop, suitable cropping system should be followed to increase the production per unit area and to improve the soil health.

## University of Agricultural Sciences, GKVK, Bangalore

- 1.Name of the State :

Karnataka

2.",Pops_Multiple_States,,[],https://workdrive.zoho.in/file/zu51zd898177264804b4d83d01ce98b768a7b,TextNode,656ddfe0-ca79-4099-866b-6132f4338ef1,656ddfe0-ca79-4099-866b-6132f4338ef1,656ddfe0-ca79-4099-866b-6132f4338ef1,"{""id_"": ""03e33762-a0b5-4cad-8228-a78723104b60"", ""embedding"": null, ""metadata"": {""page_no"": null, ""headings"": [], ""source"": ""https://workdrive.zoho.in/file/zu51zd898177264804b4d83d01ce98b768a7b""}, ""excluded_embed_metadata_keys"": [], ""excluded_llm_metadata_keys"": [], ""relationships"": {}, ""metadata_template"": ""{key}: {value}"", ""metadata_separator"": ""\n"", ""text"": """", ""mimetype"": ""text/plain"", ""start_char_idx"": 0, ""end_char_idx"": 0, ""metadata_seperator"": ""\n"", ""text_template"": ""{metadata_str}\n\n{content}"", ""class_name"": ""TextNode""}",POP- Natural Farming Practices,2025-10-31T08:26:02.344000,,,
39947999-6d12-4c03-9122-16dbe71b8f9d,"- Apply 20 kaji of Nitrogen, 40 kaji of Phosphorous P205 and K2O per hectare of soil before sowing and mix well the soil which cannot come in direct contact with the fruit seed fertilizer.
- Spray 80 ml of Spinosad 45% SC in 2000 liters of water per acre to control the leaf blight of cinnamon crop.
- To control aphids of cinnamon crop, sprinkle 400 ml of Fipronil 5% SC in 2000 liters of water per acre.

Onion",Karnataka,579,"[""- Apply 20 kaji of Nitrogen, 40 kaji of Phosphorous P205 and K2O per hectare of soil before sowing and mix well the soil which cannot come in direct contact with the fruit seed fertilizer.""]",https://workdrive.zoho.in/file/0u4ck6f0f0e3687024b74917489a52fcd6683,TextNode,c9f53148-1553-4abd-b80f-d987641fae4d,c9f53148-1553-4abd-b80f-d987641fae4d,c9f53148-1553-4abd-b80f-d987641fae4d,(populate LlamaIndex JSON string in production),"ICAR Rabi Agro-Advisories for Farmers 2021-2022_Indian Council of Agricultural Research, Krishi Bhawan, New Delhi",2026-04-07T08:48:38.730000,,,
c4db7b5d-1982-4187-ade0-acf808275902,"Albizia lucida, Albizia odoratissima, Derris robusta, Albizzia lebbek, etc.
- Shade tree pit : 90 cm deep and 60 cm wide

- Mix 5-6 kg well decomposed cattle manure 0.5 kg SSP, 1 kg slaked lime / Dolomite and 0.5 kg wood ash in a pit mixture.
- Protect the seedlings by bamboo basket

## Bringing up of Young Tea

- Debudding in nursery one week before planting
- Centering at 15-22 cm from ground level leaving below at least 3 laterals.
- Thumb break the single stemmers/ plants with less than three laterals below 22 cm from ground level
- Centering below 10cm from ground level affects frame formation.",Assam,,[],https://workdrive.zoho.in/file/zu51z77b1df0c2517414db0159f9ae7b034ab,TextNode,96ebb9c3-45c5-4147-a551-c0795dd2787a,96ebb9c3-45c5-4147-a551-c0795dd2787a,96ebb9c3-45c5-4147-a551-c0795dd2787a,"{""id_"": ""c4db7b5d-1982-4187-ade0-acf808275902"", ""embedding"": null, ""metadata"": {""page_no"": null, ""headings"": [], ""source"": ""https://workdrive.zoho.in/file/zu51z77b1df0c2517414db0159f9ae7b034ab""}, ""excluded_embed_metadata_keys"": [], ""excluded_llm_metadata_keys"": [], ""relationships"": {}, ""metadata_template"": ""{key}: {value}"", ""metadata_separator"": ""\n"", ""text"": """", ""mimetype"": ""text/plain"", ""start_char_idx"": 0, ""end_char_idx"": 0, ""metadata_seperator"": ""\n"", ""text_template"": ""{metadata_str}\n\n{content}"", ""class_name"": ""TextNode""}",POP Horticulture Crops,2025-10-31T08:26:02.345000,,,
ef0d9326-ae97-40d3-b214-b9fb7056da8b_p3,"<tr><td id=""2-6C"">19</td><td id=""2-6D"">ಕುಸುಬೆ (ಖುಷಿ)</td><td id=""2-6E"">16</td><td id=""2-6F"">16</td><td id=""2-6G"">5.0</td><td id=""2-6H"">16</td><td id=""2-6I"">16</td><td id=""2-6J"">5</td><td id=""2-6K"">–</td><td id=""2-6L"">34</td><td id=""2-6M"">100</td><td id=""2-6N"">8</td><td id=""2-6O"">28</td><td id=""2-6P"">24</td><td id=""2-6Q"">70</td><td id=""2-6R"">–</td><td id=""2-6S"">35.2</td><td id=""2-6T"">24</td><td id=""2-6U"">70</td><td id=""2-6V"">–</td></tr>
<tr><td id=""2-6W"">20</td><td id=""2-6X"">ಸೂರ್ಯಕಾಂತಿ (ನೀರಾವರಿ)</td><td id=""2-6Y"">24</td><td id=""2-6Z"">30</td><td id=""2-70"">24</td><td id=""2-71"">18</td><td id=""2-72"">30</td><td id=""2-73"">24</td><td id=""2-74"">06</td><td id=""2-75"">40</td><td id=""2-76"">188</td><td id=""2-77"">40</td><td id=""2-78"">106</td><td id=""2-79"">–</td><td id=""2-7a"">76</td><td id=""2-7b"">10</td><td id=""2-7c"">120</td><td id=""2-7d"">–</td><td id=""2-7e"">76</td><td id=""2-7f"">10</td></tr>
<tr><td id=""2-7g"">21</td><td id=""2-7h"">ಸೂರ್ಯಕಾಂತಿ (ಖುಷ್ಠಿ)</td><td id=""2-7i"">14</td>id=""2-7j"">20</td><td id=""2-7k"">14</td><td id=""2-7l"">14</td><td id=""2-7m"">20</td><td id=""2-7n"">14</td><td id=""2-7o"">–</td><td id=""2-7p"">30</td><tdid=""2-7q"">124</td><td id=""2-7r"">12</td><td id=""2-7s"">82</td><td id=""2-7t"">–</td><td id=""2-7u"">36</td><td id=""2-7v"">–</td><td id=""2-7w"">92</td><tdid=""2-7x"">–</td><td id=""2-7y"">36</td><td id=""2-7z"">–</td></tr>
<tr><td id=""2-7A"">22</td><td id=""2-7B"">ಔಡಲ (ನೀರಾವರಿ)</td><td id=""2-7C"">30</td><td id=""2-7D"">20</td><tdid=""2-7E"">10</td><td id=""2-7F"">14</td><td id=""2-7G"">20</td><td id=""2-7H"">10</td><td id=""2-7I"">16</td><td id=""2-7J"">30</td><tdid=""2-7K"">124</td><td id=""2-7L"">16</td><td id=""2-7M"">58</td><td id=""2-7N"">16</td><td id=""2-7O"">82</td><td id=""2-7P"">–</td><tdid=""2-7Q"">65</td><td id=""2-7R"">18</td><td id=""2-7S"">88</td><td id=""2-7T"">–</td></tr>
<tr><td id=""2-7U"">23</td><td id=""2-7V"">ಔಡಲ (ಖುಷಿ)</td><td id=""2-7W"">16</td><td id=""2-7X"">16</td><td id=""2-7Y"">8</td><td id=""2-7Z"">08</td><td id=""2-80"">16</td><td id=""2-81"">8</td><td id=""2-82"">06</td><td id=""2-83"">16</td><td id=""2-84"">100</td><td id=""2-85"">8</td><td id=""2-86"">46</td><td id=""2-87"">–</td><td id=""2-88"">50</td><td id=""2-89"">–</td><td id=""2-8a"">52</td><td id=""2-8b"">–</td><td id=""2-8c"">50</td><td id=""2-8d"">–</td></tr>
<tr><td id=""2-8e"">24</td><td id=""2-8f"">ಹತ್ತಿ (ನೀರಾವರಿ)</td><td id=""2-8g"">32</td><td id=""2-8h"">16</td><td id=""2-8i"">16</td><td id=""2-8j"">16</td><td id=""2-8k"">16</td><td id=""2-8l"">16</td><td id=""2-8m"">16</td><td id=""2-8n"">34</td><td id=""2-8o"">100</td><td id=""2-8p"">26</td><td id=""2-8q"">94</td><td id=""2-8r"">–</td><td id=""2-8s"">–</td><td id=""2-8t"">–</td><td id=""2-8u"">106</td><td id=""2-8v"">–</td><td id=""2-8w"">–</td><td id=""2-8x"">–</td></tr>
<tr><td id=""2-8y"">25</td><td id=""2-8z"">ಹತ್ತಿ (ಖುಷ್ಕ)</td><td id=""2-8A"">12</td><td id=""2-8B"">6</td><td id=""2-8C"">6</td><td id=""2-8D"">12</td><td id=""2-8E"">6</td><td id=""2-8F"">6</td><td id=""2-8G"">–</td><td id=""2-8H"">26</td><td id=""2-8I"">38</td><td id=""2-8J"">10</td><td id=""2-8K"">36</td><td id=""2-8L"">12</td><td id=""2-8M"">–</td><td id=""2-8N"">–</td><td id=""2-8O"">40</td><td id=""2-8P"">12</td><td id=""2-8Q"">–</td><td id=""2-8R"">–</td></tr>",Karnataka,3,[],https://workdrive.zoho.in/file/k8yew3029bcb8e227424eb5ec77eda0628b2f,TextNode,e6350268-8de4-4aa2-8fd1-b6317d746a97,e6350268-8de4-4aa2-8fd1-b6317d746a97,e6350268-8de4-4aa2-8fd1-b6317d746a97,(populate LlamaIndex JSON string in production),"Recommended fertilizer dose-_University of Agricultural Science, Raichur(UASR), UAS Campus, Main Agricultural Research Station, Maddipet, Raichur - 584102, Karnataka",2026-04-07T08:48:18.959000,ef0d9326-ae97-40d3-b214-b9fb7056da8b,3,5
cafdda72-3619-4c53-a8da-da5c3233be82,"243

<!-- PAGE BREAK -->",Karnataka,1,"[""243""]",https://workdrive.zoho.in/file/k8yew1a17a3b9b7bf4f548d8dca1378faf21c,TextNode,b402e1fb-a933-4185-929c-088e07ffbad3,b402e1fb-a933-4185-929c-088e07ffbad3,b402e1fb-a933-4185-929c-088e07ffbad3,(populate LlamaIndex JSON string in production),"Tobacco-POP -Package of Practice _University of Agricultural Science, Raichur(UASR), UAS Campus, Main Agricultural Research Station, Maddipet, Raichur - 584102, Karnataka",2026-04-07T08:48:17.056000,,,
5890000a-5005-4893-ad8c-089f7ee61ad1,"Plant protection: For control of leaf spot, spray copper oxychloride @0.3% (1.8- 2.0 kg/ha in 600-700 liters of water) at an interval of 7-10 days. Alternatively, tebuconazole 25 EC @ 600-700 ml (0.1%) mixed with 600-700 liter of water/ha (80-90 ml in 80 - 90 liters of water/bigha) should be applied. For web blight, spray tebuconazole 25 EC @ 0.1% (600 ml -700 ml mixed with 600-700 liters of water/ha) three times starting from the appearance of the disease at 10 - 15 days interval. Against aphids, jassids, flea beetle, pod borers, pod bug sand leaf folder, spray chlorantraniliprole 18.5 SC @ 20 g a.i./ha in 500-700 liters of water. The spread of yellow mosaic virus (YVM) can be checked by controlling white fly by applying thaimethoxam 25 WG @ 0.3g/l.",Karnataka,37,[],https://workdrive.zoho.in/file/0u4ck598c81fd38fa46d2b168b78abddaed42,TextNode,69e68b29-6a66-4ada-a276-aa5dd50f2a72,69e68b29-6a66-4ada-a276-aa5dd50f2a72,69e68b29-6a66-4ada-a276-aa5dd50f2a72,(populate LlamaIndex JSON string in production),"ICAR Kharif Agro-Advisories for Farmers 2025_Indian Council of Agricultural Research, Krishi Bhawan, New Delhi",2026-04-07T08:48:23.170000,,,
506f5f96-5f6f-4404-b1c5-2c40e66e2887,"| Products                         | District                                |
|---------|----------------------------------|-----------------------------------------|
|       1 | Peda                             | Deoghar, Dumka                          |
|       2 | Tomato based products            | East Singhbhum, Giridih, Chatra, Palamu |
|       3 | Jaggery                          | Hazaribagh                              |
|       4 | Chilly based products            | Jamtara, Gumla                          |
|       5 | Minor Forest Produce (Tamarind)  | Khunti                                  |
|       6 | Lime based products              | Koderma                                 |
|       7 | Minor Forest Produce (Mahua)     | Latehar                                 |
|       8 | Honey                            | Lohardaga                               |
|       9 | Mango based products             | Pakur, Simdega, Godda, Sahebganj        |
|      10 | Guava based products             | Ranchi                                  |
|      11 | Custard Apple based products     | West Singhbhum                          |
|      12 | Jackfruit based products         | Bokaro                                  |
|      13 | Potato based products            | Dhanbad, Garhwa                         |
|      14 | Papaya based products            | Ramgarh                                 |
|      15 | Minor Forest Produce (Chironjee) | SaraiKela-Kharsawan                     |

Table 8: Production clusters in Operation Greens under Pradhan Mantri Kisan Sampada Yojana (PMKSY) 30

|   S.no. | Products   | District                                                                   |
|---------|------------|----------------------------------------------------------------------------|
|       1 | Beans      | Cluster-1 Ranchi, Gumla, Khunti, Simdega, Lohardaga                        |
|       2 | Green Peas | Cluster-1 - Koderma. Cluster-2 - Gumla, Ranchi, Lohardaga, Khunti, Simdega |

29  ONE DISTRICT ONE PRODUCT- MoFPI

30  https://www.pib.gov.in/PressReleaseIframePage.aspx?PRID=2115787&amp;utm

## 5. Agricultural Marketing

Jharkhand has implemented a system of regulated markets and direct market connections to facilitate the marketing of agricultural produce.",Jharkhand,,[],https://workdrive.zoho.in/file/zu51zac77cc66082547e2964ec1f076ff2d73,TextNode,5d914b59-8854-4567-bede-08af4c5d03c9,5d914b59-8854-4567-bede-08af4c5d03c9,5d914b59-8854-4567-bede-08af4c5d03c9,"{""id_"": ""506f5f96-5f6f-4404-b1c5-2c40e66e2887"", ""embedding"": null, ""metadata"": {""page_no"": null, ""headings"": [], ""source"": ""https://workdrive.zoho.in/file/zu51zac77cc66082547e2964ec1f076ff2d73""}, ""excluded_embed_metadata_keys"": [], ""excluded_llm_metadata_keys"": [], ""relationships"": {}, ""metadata_template"": ""{key}: {value}"", ""metadata_separator"": ""\n"", ""text"": """", ""mimetype"": ""text/plain"", ""start_char_idx"": 0, ""end_char_idx"": 0, ""metadata_seperator"": ""\n"", ""text_template"": ""{metadata_str}\n\n{content}"", ""class_name"": ""TextNode""}",Jharkhand,2025-10-31T08:26:02.325000,,,
a7fda43a-0f02-4000-ad86-b0d35fe10fd6,"# HARYANA AND DELHI

Wheat, chickpea, barley, and mustard are main *Rabi* season crops grown by farmers in Haryana and Delhi States. Though, there has been Substantive increase in the productivity of these crops, yet gap persists between the yield realized by the farmers and average yield of the improved varieties of these crops. For instance, productivity of wheat in Haryana and Delhi is, less than average yield of wheat varieties recommended for the states. Similar gaps have been registered for mustard and chickpea crops. Several factors have been identified which are responsible for this gap. Farmer's reluctance in adoption of improved practices of crop production is one of the main factors. The crop advisory prepared for the *Rabi* season crops of Haryana and Delhi States will be helpful for farmers in getting better crop harvest by adoption of improved practices of crop production.",Karnataka,125,"[""# HARYANA AND DELHI""]",https://workdrive.zoho.in/file/0u4ck6f0f0e3687024b74917489a52fcd6683,TextNode,c9f53148-1553-4abd-b80f-d987641fae4d,c9f53148-1553-4abd-b80f-d987641fae4d,c9f53148-1553-4abd-b80f-d987641fae4d,(populate LlamaIndex JSON string in production),"ICAR Rabi Agro-Advisories for Farmers 2021-2022_Indian Council of Agricultural Research, Krishi Bhawan, New Delhi",2026-04-07T08:48:33.599000,,,
b7db3081-beb4-46ce-8005-9bce5f5f3898,"Supply of plant nutrients by spraying

* After 80 days of sowing, once in 20 days, twice per cent.2 of urea or sh.1.0 potassium nitrate solution should be sprayed.
* % of EDTA form.0.5 zinc solvate, per cent.0.5 iron solvate, per cent.0.5 Manganese solvate and Sh.Two sprays (ten days apart) should be carried out at the flowering stage with a mixture of 1.0 magnesium solvate.
* 0.25 ml per liter of water when the crop starts to flower and when the flower is fully flowered.Lee.Alpha-Naphthalene Acetic Acid 4.5% S.L.Mix and sprinkle.320 to 400 L per acre.Solution should be used.This reduces bud, flower and nut shedding.Or 0.35 ml per liter of water after 50-55 days of sowing and after 80-85 days.",Karnataka,5,"[""Supply of plant nutrients by spraying""]",https://workdrive.zoho.in/file/k8yewa7a6d0c3cd1e4858b722b4dd03a807dd,TextNode,7840a91b-7f23-4718-9533-089759d5f209,7840a91b-7f23-4718-9533-089759d5f209,7840a91b-7f23-4718-9533-089759d5f209,(populate LlamaIndex JSON string in production),"Cotton-POP -Package of Practice _University of Agricultural Science, Raichur(UASR), UAS Campus, Main Agricultural Research Station, Maddipet, Raichur - 584102, Karnataka",2026-04-07T08:48:16.948000,,,
2f6fbfbe-1d99-4af5-bf34-9700f3cb6235,"Under the leadership of Honorable Prime Minister Shri Narendra Modi, the Central Government is running many schemes for the prosperity of farmers, among which Pradhan Mantri Kisan Samman Nidhi, Pradhan Mantri Fasal Bima Yojana, National Natural Agriculture Mission, e-NAM, National Food Security Mission, Soil Health Card, Kisan Drone Yojana, Digital Agriculture Mission etc. are prominent.Through these schemes, the government is not only engaged in increasing the income of farmers, but is also transforming agriculture into a self-reliant, modern and eco-sensitive sector.",Karnataka,4,[],https://workdrive.zoho.in/file/0u4ck598c81fd38fa46d2b168b78abddaed42,TextNode,69e68b29-6a66-4ada-a276-aa5dd50f2a72,69e68b29-6a66-4ada-a276-aa5dd50f2a72,69e68b29-6a66-4ada-a276-aa5dd50f2a72,(populate LlamaIndex JSON string in production),"ICAR Kharif Agro-Advisories for Farmers 2025_Indian Council of Agricultural Research, Krishi Bhawan, New Delhi",2026-04-07T08:48:23.169000,,,
667b85f0-07e0-47e8-a73d-a24060f83174,"<::A photograph showing an indoor farming setup, likely a greenhouse, filled with rows of young green plants growing in reddish-brown soil. The plants are supported by vertical strings or poles. The translucent roof and side netting of the greenhouse are visible in the background.
: photo::>
Green Homemade Donne Chili",Karnataka,161,"["": photo::>""]",https://workdrive.zoho.in/file/0u4ck92141867d7d24f57a6a0f6cc52cda094,TextNode,f98fd64d-f575-48d2-ba9f-965266a61a81,f98fd64d-f575-48d2-ba9f-965266a61a81,f98fd64d-f575-48d2-ba9f-965266a61a81,(populate LlamaIndex JSON string in production),"Compressive Horticultural -POP-Package of Practice _ University of Horticultural Science,Bagalkot(UHSB)_Udyanagiri, Navanagar, Bagalkot - 587104, Karnataka",2026-04-07T08:48:59.025000,,,
